Token," ""ShortName"""," ""Series"""," ""CompanyName"""," ""ticksize"""," ""Lotsize"""," ""DateOfListing"""," ""DateOfDeListing"""," ""IssuePrice"""," ""FaceValue"""," ""ISINCode"""," ""52WeeksHigh"""," ""52WeeksLow"""," ""LifeTimeHigh"""," ""LifeTimeLow"""," ""HighDate"""," ""LowDate"""," ""Symbol"""," ""InstrumentType"""," ""PermittedToTrade"""," ""IssueCapital"""," ""WarningPercent"""," ""FreezePercent"""," ""CreditRating"""," ""IssueRate"""," ""IssueStartDate"""," ""InterestPaymentDate"""," ""IssueMaturityDate"""," ""BoardLotQty"""," ""Name"""," ""ListingDate"""," ""ExpulsionDate"""," ""ReAdmissionDate"""," ""RecordDate"""," ""ExpiryDate"""," ""NoDeliveryStartDate"""," ""NoDeliveryEndDate"""," ""MFill"""," ""AON"""," ""ParticipantInMarketIndex"""," ""BookClsStartDate"""," ""BookClsEndDate"""," ""EGM"""," ""AGM"""," ""Interest"""," ""Bonus"""," ""Rights"""," ""Dividends"""," ""LocalUpdateDateTime"""," ""DeleteFlag"""," ""Remarks"""," ""NormalMarketStatus"""," ""OddLotMarketStatus"""," ""SpotMarketStatus"""," ""AuctionMarketStatus"""," ""NormalMarketEligibility"""," ""OddLotlMarketEligibility"""," ""SpotMarketEligibility"""," ""AuctionlMarketEligibility"""," ""MarginPercentage"""," ""ExchangeCode"""
7679,NETSTO,EQ,MONARCH NETWORTH CAPITAL LTD,0.01,1,,,0,10.0,INE903D01011,495.0,294.5,499.0,68.13,,,,0,0,0,382.55,255.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MONARCH
772,DABIND,EQ,DABUR INDIA LTD,0.01,1,,,0,1.0,INE016A01026,581.15,433.3,672.0,3.0,,,,0,0,0,542.65,444.05,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DABUR
7742,CEAFIN,BE,CFL CAPITAL FINANCIAL SERVICES,0.01,1,,,0,10.0,INE481A01014,0.0,0.0,20.4,1.3,,,,0,0,0,2.15,1.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CEATFIN
7759,ABAOFF,BE,ABAN OFFSHORE LTD,0.01,1,,,0,2.0,INE421A01028,74.0,35.32,5416.0,2.48,,,,0,0,0,43.72,39.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ABAN
7772,IBHN30,YB,8.43% Indiabulls Hou. Jan 27,0.01,1,,,0,1000.0,INE148I07LD0,0.0,0.0,1440.0,81.0,,,,0,0,0,1200.0,800.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,843IHFL27
7779,ARCSO,BE,POPEES CARES LIMITED,0.01,1,,,0,10.0,INE149B01015,0.0,0.0,78.9,0.2,,,,0,0,0,36.0,24.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,POPEES
778,DSJCOM,EQ,DSJ KEEP LEARNING LIMITED,0.01,1,,,0,1.0,INE055C01020,6.74,2.57,10.73,0.07,,,,0,0,0,2.74,2.47,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KEEPLEARN
7783,BRACON,BE,BRAND CONCEPTS LIMITED,0.01,1,,,0,10.0,INE977Y01011,658.8,252.1,966.1,13.7,,,,0,0,0,351.25,317.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BCONCEPTS
7791,UNITEL,EQ,UNIINFO TELECOM SERVICES LTD,0.01,1,,,0,10.0,INE481Z01011,48.9,13.94,57.3,7.85,,,,0,0,0,18.56,16.79,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,UNIINFO
7800,TIMLOG,SM,TIMESCAN LOGISTICS INDIA LTD,0.01,1,,,0,10.0,INE0IJY01014,87.2,38.4,101.85,32.5,,,,0,0,0,51.15,46.35,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,TIMESCAN
781,DALSUG,EQ,DALMIA BHARAT SUGAR AND INDUST,0.01,1,,,0,2.0,INE495A01022,585.0,291.0,585.0,11.6,,,,0,0,0,439.5,293.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DALMIASUG
7835,WONFIB,EQ,WONDER ELECTRICALS LIMITED,0.01,1,,,0,1.0,INE02WG01024,200.0,120.95,200.0,2.67,,,,0,0,0,154.45,102.96,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,WEL
7838,TATNIF,EQ,TATA NIFTY 50,0.01,1,,,0,10.0,INF277K015R5,281.58,227.05,274.99,77.81,,,,0,0,0,322.3,214.87,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,NETF
7842,AUTFIN,BE,AUTORIDERS FINANCE LTD,0.01,1,,,0,10.0,INE450A01019,0.0,0.0,213.33,1.0,,,,0,0,0,2.7,1.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AUTORIDFIN
7843,654A32,GS,6.54% G-SEC. 17 JAN 32,0.01,1,,,0,100.0,IN0020210244,0.0,0.0,0.0,0.0,,,,0,0,0,105.89,95.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,654GS2032
7844,ICIAUT,EQ,ICICI PRU NIFTY AUTO ETF,0.01,1,,,0,10.0,INF109KC10V2,28.71,19.72,212.97,19.72,,,,0,0,0,33.0,22.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AUTOIETF
7848,BHAINT,EQ,BHARTIYA INTERNATIONAL LIMITED,0.01,1,,,0,10.0,INE828A01016,984.75,444.0,984.75,15.35,,,,0,0,0,905.3,740.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BIL
7851,RAMSYS,EQ,RAMCO SYSTEMS LIMITED,0.01,1,,,0,10.0,INE246B01019,564.8,270.0,3356.51,38.28,,,,0,0,0,534.6,483.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RAMCOSYS
7852,INOWIN,EQ,INOX WIND LIMITED,0.01,1,,,0,10.0,INE066P01011,224.22,129.7,258.16,3.94,,,,0,0,0,153.31,125.44,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INOXWIND
7862,ALSIND,EQ,GE POWER INDIA LIMITED,0.01,1,,,0,10.0,INE878A01011,457.0,205.25,1199.0,15.6,,,,0,0,0,398.4,265.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GVPIL
7879,SGBT58,GB,2.50% SOV. GOLD BOND 18 JAN 30,0.01,1,,,0,4786.0,IN0020210236,0.0,0.0,13300.0,4540.0,,,,0,0,0,14809.25,12116.66,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBJAN30IX
7880,NIPAUT,EQ,NIPPON INDIA NIFTY AUTO ETF,0.01,1,,,0,10.0,INF204KC1337,287.31,197.07,287.31,92.01,,,,0,0,0,329.73,219.82,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AUTOBEES
7886,MAHRUB,EQ,MAHALAXMI RUBTECH LTD,0.01,1,,,0,10.0,INE112D01035,325.8,138.5,376.0,65.2,,,,0,0,0,259.72,173.15,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MHLXMIRU
79,ALECHE,EQ,ALEMBIC LTD,0.01,1,,,0,2.0,INE426A01027,153.39,85.46,169.0,1.35,,,,0,0,0,122.56,81.71,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ALEMBICLTD
7902,THELAK,EQ,THE LAKSHMI FINANCE & INDUSTRI,0.01,1,,,0,10.0,INE850E01012,330.0,153.8,372.0,16.85,,,,0,0,0,249.26,166.17,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,LFIC
7919,THEBYK,EQ,THE BYKE HOSPITALITY LTD,0.01,1,,,0,10.0,INE319B01014,107.0,57.8,221.9,7.2,,,,0,0,0,71.3,58.33,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BYKE
7929,CADHEA,EQ,ZYDUS LIFESCIENCES LIMITED,0.01,1,,,0,1.0,INE010B01027,1071.75,795.0,1324.3,5.53,,,,0,0,0,1094.1,895.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZYDUSLIFE
7936,AVAFEE,EQ,AVANTI FEEDS LTD,0.01,1,,,0,1.0,INE871C01038,964.2,541.5,980.0,1.41,,,,0,0,0,790.5,527.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AVANTIFEED
794,MOLRE1,BE,MOLD TEK PACKAGING  RIGHTS ENT,0.01,1,,,0,10.0,INE893J20011,873.45,116.05,873.45,116.05,,,,0,0,0,612.55,262.55,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MOLDTEK-RE
7942,ICIPSE,EQ,ICICI PRUDENTIAL SILVER ETF,0.01,1,,,0,10.0,INF109KC1Y56,149.9,86.01,147.95,54.35,,,,0,0,0,174.01,116.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SILVERIETF
795,SGBT19,GB,2.50% SOV. GOLD BOND 18 DEC 25,0.01,1,,,0,2890.0,IN0020170141,0.0,0.0,12750.0,2455.0,,,,0,0,0,13750.0,11250.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBDEC2512
7950,PREME,SM,PRECISION METALIKS LIMITED,0.01,1,,,0,10.0,INE0HKW01018,61.4,17.5,75.0,17.5,,,,0,0,0,21.0,19.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PRECISION
7965,MALIND,EQ,MALLCOM INDIA LIMITED,0.01,1,,,0,10.0,INE389C01015,1785.0,1050.0,1785.0,605.0,,,,0,0,0,1574.4,1049.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MALLCOM
7975,ECL121,NR,10.15% ECL Finance Ltd. Jan 29,0.01,1,,,0,1000.0,INE804IA7014,0.0,0.0,1200.0,630.3,,,,0,0,0,1213.17,808.78,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1015ECL29
7979,MIRMAN,EQ,MIRAE ASSET MANUFACTURING ETF,0.01,1,,,0,50.0,INF769K01IB1,156.9,119.5,161.1,67.32,,,,0,0,0,182.14,121.43,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAKEINDIA
7982,GARPOL,EQ,GARWARE HI TECH FILMS LIMITED,0.01,1,,,0,10.0,INE291A01017,5378.1,2317.35,5378.1,2.0,,,,0,0,0,3596.8,2398.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GRWRHITECH
7986,ECL122,NS,10.6% ECL Finance Ltd. Jan 29,0.01,1,,,0,1000.0,INE804IA7022,0.0,0.0,1286.0,700.0,,,,0,0,0,1260.94,840.63,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1060ECL29
799,DAUORG,EQ,DAURALA ORGANICS LTD,0.01,1,,,0,10.0,INE775D01013,0.0,0.0,0.0,0.0,,,,0,0,0,4.92,3.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DAURALAORG
8003,ADISIL,EQ,ADITYA BIRLA LIFE SILVER ETF,0.01,1,,,0,10.0,INF209KB19F6,150.4,86.3,150.4,53.5,,,,0,0,0,174.13,116.08,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SILVER
8020,ICFN27,NR,0% Dhani Loans Serv Feb 23,0.01,1,,,0,1000.0,INE614X07324,0.0,0.0,1097.7,901.0,,,,0,0,0,1304.4,869.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHANILOANS
8024,CINEVI,EQ,CINEVISTA LIMITED,0.01,1,,,0,2.0,INE039B01026,24.88,13.21,85.56,2.35,,,,0,0,0,21.46,14.31,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CINEVISTA
8027,726A29,GS,7.26% G-SEC. 14 JAN 29,0.01,1,,,0,100.0,IN0020180454,0.0,0.0,113.0,92.0,,,,0,0,0,108.93,98.56,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,726GS2029
8029,ICFN28,NS,10.5% Dhani Loans Serv Feb 24,0.01,1,,,0,1000.0,INE614X07332,0.0,0.0,1089.0,970.55,,,,0,0,0,1306.8,871.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHANILOANS
804,SHITEX,EQ,SHIVA TEXYARN LIMITED,0.01,1,,,0,10.0,INE705C01020,299.0,168.0,669.9,1.4,,,,0,0,0,215.72,143.81,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SHIVATEX
8049,ICFN29,NT,0% Dhani Loans Serv Feb 24,0.01,1,,,0,1000.0,INE614X07340,0.0,0.0,1204.0,835.2,,,,0,0,0,1444.8,963.2,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHANILOANS
805,DCM,EQ,DCM LIMITED,0.01,1,,,0,10.0,INE498A01018,141.88,83.0,206.95,4.0,,,,0,0,0,116.61,77.74,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DCM
8050,MAHLIF,EQ,MAHINDRA LIFESPACE DEVELOPERS,0.01,1,,,0,10.0,INE813A01018,458.6,272.78,623.65,2.66,,,,0,0,0,437.3,291.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MAHLIFE
8052,ZENCOM,EQ,ZENITH COMPUTERS LIMITED,0.01,1,,,0,10.0,INE598B01013,4.0,2.2,114.7,2.2,,,,0,0,0,2.65,2.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,ZENITHCOMP
8054,KARBAN,EQ,KARNATAKA BANK LTD,0.01,1,,,0,10.0,INE614B01018,231.99,162.2,286.55,5.19,,,,0,0,0,209.58,139.72,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,KTKBANK
8055,ICFN30,NU,10.03% Dhani Loans Serv Feb 24,0.01,1,,,0,1000.0,INE614X07357,0.0,0.0,1158.8,815.3,,,,0,0,0,1202.4,801.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DHANILOANS
8059,ICFN31,NV,11% Dhani Loans Serv Jan 25,0.01,1,,,0,1000.0,INE614X07365,0.0,0.0,1187.8,851.1,,,,0,0,0,1317.6,878.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,11DLSL25
8062,ICFN32,NW,0% Dhani Loans Serv Jan 25,0.01,1,,,0,1000.0,INE614X07373,0.0,0.0,1352.1,815.3,,,,0,0,0,1620.06,1080.04,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DLSL25
8067,ICFN33,NX,10.49% Dhani Loans Serv Jan 25,0.01,1,,,0,1000.0,INE614X07381,0.0,0.0,1174.5,805.2,,,,0,0,0,1210.2,806.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,1049DLSL25
8075,ODICEM,EQ,DALMIA BHARAT LIMITED,0.01,1,,,0,2.0,INE00R701025,2496.3,1601.0,2548.4,402.7,,,,0,0,0,2476.3,2026.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DALBHARAT
8077,KOTMID,EQ,KOTAK NIFTY MIDCAP 50 ETF,0.01,1,,,0,10.0,INF174KA1IB3,181.0,134.98,181.0,70.01,,,,0,0,0,197.84,131.89,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MIDCAP
808,DAEMOT,EQ,DCM DAEWOO MOTORS LTD,0.01,1,,,0,10.0,INE497A01010,0.0,0.0,30.33,2.8,,,,0,0,0,3.42,2.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DCMDAEWOO
8080,NIPSIL,EQ,NIPPON INDIA SILVER ETF,0.01,1,,,0,10.0,INF204KC1402,144.25,77.55,140.61,46.15,,,,0,0,0,167.2,111.47,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SILVERBEES
8083,CROLIF,EQ,CROWN LIFTERS LIMITED,0.01,1,,,0,10.0,INE491V01019,285.0,135.34,325.05,5.98,,,,0,0,0,194.41,129.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CROWN
809,BOMSUP,EQ,BOMBAY SUPER HYBRID SEEDS LTD,0.01,1,,,0,1.0,INE032Z01020,183.7,115.82,665.7,3.56,,,,0,0,0,151.56,101.04,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BSHSL
81,BETDRU,SM,BETA  DRUGS LIMITED,0.01,1,,,0,10.0,INE351Y01019,2214.35,1428.95,2215.24,35.24,,,,0,0,0,2141.0,1427.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BETA
811,DCMSHR,EQ,DCM SHRIRAM LIMITED,0.01,1,,,0,2.0,INE499A01024,1502.3,902.6,1502.3,2.15,,,,0,0,0,1427.8,952.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DCMSHRIRAM
8110,ADAWIL,EQ,AWL AGRI BUSINESS LIMITED,0.01,1,,,0,1.0,INE699H01024,352.8,231.55,878.0,227.0,,,,0,0,0,319.25,212.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AWL
8119,CESVEN,EQ,RPSG VENTURES LIMITED,0.01,1,,,0,10.0,INE425Y01011,1290.0,681.0,1144.9,109.0,,,,0,0,0,1013.75,675.85,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RPSGVENT
8124,AJAPHA,EQ,AJANTA PHARMA LTD,0.01,1,,,0,2.0,INE031B01049,3428.0,2327.3,3485.0,1.82,,,,0,0,0,2917.5,1945.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,AJANTPHARM
8131,CURTEC,BE,CURA TECHNOLOGIES LIMITED,0.01,1,,,0,10.0,INE117B01020,1.65,1.5,449.0,0.9,,,,0,0,0,1.68,1.52,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CURATECH
8132,BLBLTD,EQ,BLB LIMITED,0.01,1,,,0,1.0,INE791A01024,24.95,13.1,84.55,2.05,,,,0,0,0,19.05,12.7,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BLBLIMITED
8146,DEVINF,EQ,DEV INFORMATION TECHNOLOGY LTD,0.01,1,,,0,2.0,INE060X01034,76.4,37.77,76.4,4.51,,,,0,0,0,48.21,32.14,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DEVIT
8153,MEGFOO,EQ,MEGASTAR FOODS LTD,0.01,1,,,0,10.0,INE00EM01016,310.5,187.61,404.95,103.3,,,,0,0,0,268.15,178.76,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MEGASTAR
8159,PVDPLA,EQ,FIBERWEB (INDIA) LTD,0.01,1,,,0,10.0,INE296C01020,65.99,34.8,66.6,27.05,,,,0,0,0,52.4,34.93,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,FIBERWEB
8163,SPERET,EQ,SPENCERS RETAIL LIMITED,0.01,1,,,0,5.0,INE020801028,103.88,53.4,222.48,51.45,,,,0,0,0,70.9,47.27,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SPENCERS
8167,VEDFAS,EQ,VEDANT FASHIONS LIMITED,0.01,1,,,0,1.0,INE825V01034,1512.0,684.4,1512.0,684.4,,,,0,0,0,835.35,556.95,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MANYAVAR
817,DCW,EQ,DCW LIMITED,0.01,1,,,0,2.0,INE500A01029,113.0,66.36,113.0,0.52,,,,0,0,0,83.2,55.47,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DCW
8173,IPRING,BE,IP RINGS LIMITED,0.01,1,,,0,10.0,INE558A01019,0.0,0.0,0.0,0.0,,,,0,0,0,33.66,22.44,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IPRINGS
8175,SAGALL,EQ,SAGARDEEP ALLOYS LIMITED,0.01,1,,,0,10.0,INE976T01013,40.45,20.15,98.6,12.67,,,,0,0,0,36.49,24.32,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SAGARDEEP
8182,MOTM30,EQ,MOTILAL OS NIF 200 MOMENTUM 30,0.01,1,,,0,10.0,INF247L01BK2,78.5,51.21,78.5,30.0,,,,0,0,0,73.62,49.08,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MOMOMENTUM
8208,RICINF,SM,RICHA INFO SYSTEMS LIMITED,0.01,1,,,0,10.0,INE0J1P01015,102.05,50.0,127.0,50.0,,,,0,0,0,58.3,52.8,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,RICHA
8216,INCND1,N1,0% Incred Financial Feb 23,0.01,1,,,0,1000.0,INE945W07381,0.0,0.0,1100.0,871.0,,,,0,0,0,1260.01,840.01,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INCRED
822,BANBIO,EQ,BANKA BIOLOO LIMITED,0.01,1,,,0,10.0,INE862Y01015,166.8,66.15,166.8,22.7,,,,0,0,0,94.05,85.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BANKA
8221,INCND2,N2,9.25% Incred Financial Feb 24,0.01,1,,,0,1000.0,INE945W07399,0.0,0.0,1100.0,801.0,,,,0,0,0,1260.0,840.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INCRED
8223,INCND3,N3,9.13% Incred Financial Feb 24,0.01,1,,,0,1000.0,INE945W07407,0.0,0.0,1050.75,815.2,,,,0,0,0,1260.9,840.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,INCRED
8262,VAISAN,ST,VAIDYA SANE AYURVED LAB LTD,0.01,1,,,0,10.0,INE0JR301013,313.0,81.1,376.95,81.1,,,,0,0,0,287.7,260.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MADHAVBAUG
8266,SOFENG,EQ,SOFTTECH ENGINEERS LIMITED,0.01,1,,,0,10.0,INE728Z01015,612.05,296.0,612.05,32.1,,,,0,0,0,444.1,296.1,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SOFTTECH
8269,MASSYS,EQ,IGATE GLOBAL SOLUTIONS LIMITED,0.01,1,,,0,4.0,INE177B01016,0.0,0.0,600.0,61.6,,,,0,0,0,484.9,323.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,IGS
827,DEEFER,EQ,DEEPAK FERTILIZERS &PETROCHEMI,0.01,1,,,0,10.0,INE501A01019,1778.6,888.9,1778.6,8.24,,,,0,0,0,1862.0,1241.4,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,DEEPAKFERT
8274,732A24,GS,7.32% G-SEC. 28 JAN 24,0.01,1,,,0,100.0,IN0020180488,0.0,0.0,109.5,87.62,,,,0,0,0,108.67,98.32,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,732GS2024
8303,JAISTU,BE,JAIN STUDIOS LIMITED,0.01,1,,,0,10.0,INE486B01011,0.0,0.0,740.0,0.75,,,,0,0,0,2.52,2.28,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,JAINSTUDIO
8304,PRIINT,EQ,PRITI INTERNATIONAL LIMITED,0.01,1,,,0,10.0,INE974Z01015,185.99,63.4,300.05,15.81,,,,0,0,0,82.54,55.03,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PRITI
8308,SGBT26,GB,2.50% SOV. GOLD BOND 22 JAN 27,0.01,1,,,0,1000.0,IN0020180462,0.0,0.0,13150.0,2751.0,,,,0,0,0,14113.0,11547.0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBJAN27
8309,CHOSTE,BE,CHOWGULE STEAMSHIPS LTD,0.01,1,,,0,10.0,INE490A01015,0.0,0.0,72.5,2.7,,,,0,0,0,9.72,6.48,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CHOWGULSTM
8311,BLUSTA,EQ,BLUE STAR LTD,0.01,1,,,0,2.0,INE472A01039,2417.0,1521.0,2417.0,1.95,,,,0,0,0,2082.0,1703.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,BLUESTARCO
8321,SALINT,BE,SALORA INTERNATIONAL LIMITED,0.01,1,,,0,10.0,INE924A01013,48.65,15.2,533.2,3.45,,,,0,0,0,15.95,14.45,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SALORAINTL
834,SGBT44,GB,2.50% SOV. GOLD BOND 20 OCT 28,0.01,1,,,0,5051.0,IN0020200203,0.0,0.0,13099.0,4500.0,,,,0,0,0,14072.54,11513.89,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,SGBOC28VII
8341,CALSOF,EQ,CALIFORNIA SOFTWARE CO LTD,0.01,1,,,0,10.0,INE526B01014,21.42,9.96,86.19,2.4,,,,0,0,0,16.38,14.82,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,CALSOFT
8342,ICIGSE,EQ,ICICI PRU 5 YEAR G-SEC ETF,0.01,1,,,0,0.0,INF109KC14A8,66.7,57.32,66.7,49.4,,,,0,0,0,66.54,60.21,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,GSEC5IETF
8348,MUKENG,BE,MUKAND ENGINEERS LTD,0.01,1,,,0,10.0,INE022B01014,30.75,16.25,126.9,6.3,,,,0,0,0,30.75,29.25,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,MUKANDENGG
8356,UTTSTE,BE,UTTAM GALVA STEELS LIMITED,0.01,1,,,0,10.0,INE699A01011,8.25,3.1,172.6,1.0,,,,0,0,0,3.6,3.3,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,UTTAMSTL
8362,PHOINT,BE,PHOENIX INTERNATIONAL LTD,0.01,1,,,0,10.0,INE245B01011,0.0,0.0,135.0,4.0,,,,0,0,0,6.9,4.6,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,PHOENXINTL
